,rating,review,app,source,sentiment,normalized_review,theme
131,1,worthless. they just ignore issues. huge waste of time.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.419686496257782}, {'label': 'neutral', 'score': 0.19171999394893646}]",worthless ignore issue huge waste time,-1_edit_post_website_new
132,1,"app gets stuck on the issues selection page. also, this doesn't work when no one actually does anything on the off chance the app works.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.513698935508728}, {'label': 'sadness', 'score': 0.28385433554649353}]",stuck issue selection page work actually chance work,-1_edit_post_website_new
133,1,homeless have a right to exist.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.649614691734314}, {'label': 'disgust', 'score': 0.16173823177814484}]",right exist,10_work work_properly_work great_exist
134,1,i think this app gave me viruses,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.6259278655052185}, {'label': 'anger', 'score': 0.2457398623228073}]",think virus,-1_edit_post_website_new
135,1,evil disgusting people. shame on rhese people for developing this app.,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.9864829182624817}, {'label': 'anger', 'score': 0.006592137739062309}]",evil disgusting shame rhese develop,2_attack_snitch_garbage_develop
136,1,"was good, now very confusing",FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.3675207793712616}, {'label': 'surprise', 'score': 0.24528588354587555}]",good confusing,-1_edit_post_website_new
137,1,what a joke by city goverment. taxes are being raised abd services are being cut. now where ever you try to submit complaint it say out of area. shame on you dow,FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.7104644775390625}, {'label': 'sadness', 'score': 0.1524839997291565}]",joke goverment taxis raise abd service cut try submit complaint area shame dow,0_car_enforcement_case_street
141,1,"someone needed to review this app before they pushed the post button, lots of dumb dumb issues, like it assumes everyone has a seattle address, and in parking enforcement it they left out the most popular color of car in seattle, you know ""gray""! always double check your work on an app and think a little.",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8240619897842407}, {'label': 'anger', 'score': 0.06338157504796982}]",need review push post button lot dumb dumb issue like assume address parking enforcement leave popular color car know gray double check work think little,0_car_enforcement_case_street
142,1,common seattle l,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.8046249151229858}, {'label': 'sadness', 'score': 0.09196516871452332}]",common l,10_work work_properly_work great_exist
143,1,reports are closed with no action and no mention of why.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.7157860398292542}, {'label': 'neutral', 'score': 0.1870627999305725}]",close action mention,3_close_waste time_waste_complete
146,2,"this app resets to the start screen when i try to include a photo inside the app. i've had better luck attaching a previously taken photo. this app seems to be a collector of problems. i wish we could also find the status here when problems are referred to departments that are not hooked up with this app. sometimes i see very quick results. other times oh, it seems to be a black hole.",FindItFixIt,Google,"[{'label': 'surprise', 'score': 0.4381527006626129}, {'label': 'sadness', 'score': 0.27150869369506836}]",reset start screen try include photo inside luck attach previously photo collector problem wish find status problem refer department hook quick result time oh black hole,8_upload_photo_picture_camera
147,2,since the improvements in the app it's almost impossible to use. i tried to report a branch had taken down wires and not only was there no place to report it i also couldn't find anywhere to turn on location to map it. what was a great app is now useless,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.8850443363189697}, {'label': 'surprise', 'score': 0.06440035253763199}]",improvement impossible use try branch wire place find turn location map great useless,5_location_map_category_gps
148,2,find it/ignore it seattle parks and recreation just closes the reports with no status or work done. i am extremely disappointed that there are no processes in place to actually do the fix it part which is the whole point of reporting it.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.9044613838195801}, {'label': 'surprise', 'score': 0.06163851171731949}]",find ignore park recreation close status work extremely disappointed process place actually fix point,-1_edit_post_website_new
149,1,what's the point of having parking enforcement requests when no one does anything with them?,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.37243300676345825}, {'label': 'neutral', 'score': 0.2881355285644531}]",point parking enforcement request,0_car_enforcement_case_street
150,2,"the new design takes much longer to submit a report and if you add an image, it just goes back to the home screen without letting you submit the report. if the goal is to reduce reported instances, then it's an improvement but if the goal is to find the things that need fixing then i wish i could report the app. also there is no contact information to report issues with the app. perhaps a good feature for the future?",FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.46793004870414734}, {'label': 'sadness', 'score': 0.32210850715637207}]",new design long submit add image home screen let submit goal reduce reported instance improvement goal find thing need fix wish contact information issue good feature future,12_ui_box_text_screen
152,1,an unmonitored app built to shut us up temporarily. don't download.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5105489492416382}, {'label': 'sadness', 'score': 0.35543039441108704}]",unmonitored build shut temporarily download,6_crash_error_crap_game
154,2,the app is taking me to a web page that is broken. hence the app is useless. please fix asap.,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.9475145936012268}, {'label': 'neutral', 'score': 0.021966909989714622}]",web page break useless fix asap,-1_edit_post_website_new
155,2,downgrade in ui. what used to take one or two pages to create a report now takes like five. the other features are nice though.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.7696930170059204}, {'label': 'surprise', 'score': 0.16133520007133484}]",downgrade ui page create like feature nice,12_ui_box_text_screen
157,1,doesnt work blank screen,FindItFixIt,Google,"[{'label': 'sadness', 'score': 0.5901985764503479}, {'label': 'neutral', 'score': 0.20547737181186676}]",work blank screen,6_crash_error_crap_game
158,1,this app is a scam. city government is hiding behind an app rather than fighting crime! rather than allocating funds for police officers and recruiting aggressively. they spend $150 million on the homeless problem and have never solved any of it. they won't come out for crime theft vandalism unless someone is holding a knife or a gun at your head. this app wastes your time. is nothing more than a statistic and crime tracker. with zero effectiveness.,FindItFixIt,Google,"[{'label': 'anger', 'score': 0.48053961992263794}, {'label': 'sadness', 'score': 0.30566975474357605}]",scam government hide fight crime allocate fund police officer recruit aggressively spend problem solve come crime theft vandalism hold knife gun head waste time statistic crime tracker effectiveness,7_trash_dump_notify_mayor
164,1,the city just closes the reports without doing anything about them. this is a waste of time,FindItFixIt,Google,"[{'label': 'disgust', 'score': 0.4620223045349121}, {'label': 'anger', 'score': 0.3923177421092987}]",close waste time,3_close_waste time_waste_complete
165,1,this is the orwellian app people use to harass the homeless of seattle.,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.3776624798774719}, {'label': 'disgust', 'score': 0.28500375151634216}]",orwellian use harass,1_live_disgusting_human_life
166,1,won't initialize?,FindItFixIt,Google,"[{'label': 'neutral', 'score': 0.5707411170005798}, {'label': 'surprise', 'score': 0.24678105115890503}]",initialize,3_close_waste time_waste_complete
