,rating,review,app,source,sentiment
70,5,this is a must for any county - it gives citizens the opportunity to report on things they see that need fixing or addressing. you may see a fallen sign or trash on the roadway. now you can report it!,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7614296078681946}, {'label': 'anger', 'score': 0.0951005071401596}]"
71,5,a friend of mine recommended this app to report issues and it works so well. i submitted an issue yesterday and it was fixed today. what a great idea. thank you guys for creating this app to make our cities and communities better!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.7187761664390564}, {'label': 'surprise', 'score': 0.22086766362190247}]"
72,5,i think it’s a really good site. they told us about this at the city that we saw something that was graffiti to report it. they were gonna clean up. we really appreciate this. thank you.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9458988904953003}, {'label': 'surprise', 'score': 0.027908727526664734}]"
73,5,"i have used this app many times, and all the time there were positive results. the app is users friendly and straight forward. highly recommended!",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9828867316246033}, {'label': 'surprise', 'score': 0.006622196640819311}]"
74,4,"easy to use and thankful it exists. last thing i wanna do is sit on hold with the service provider to tend to an issue, or send an email and hope the person isn’t on vacation. the work gets done.",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.5435293316841125}, {'label': 'neutral', 'score': 0.36548489332199097}]"
75,5,our hill is always forgotten about when it comes to sanding unless someone complains. the sander always goes up to the end of russ st and never continues down door to vinton. please be sure to take care of our hill. thank you,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8268114924430847}, {'label': 'surprise', 'score': 0.06203664094209671}]"
76,3,the municipality in which i live declares items taken care of when they are not. they don’t explain that dissolution is too complex or provide very much feedback at all. they also do not provide any reports to the city council or residents and what kinds of issues have been raised and how they have been resolved.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8375334143638611}, {'label': 'sadness', 'score': 0.08802401274442673}]"
77,5,i love this app! it’s easy to log in issues and action typically takes place 1-4 days after reporting. it’s a hugely important tool for oakland residents to help improve our surroundings.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9817750453948975}, {'label': 'surprise', 'score': 0.007651002146303654}]"
78,5,i have had great success in reporting safety issues and having the issues promptly addressed. this is a very valuable service provided to citizens.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9863266944885254}, {'label': 'neutral', 'score': 0.004890719428658485}]"
79,5,"clickfix allows me to ride my bike, photo graffiti, overgrown vegetation blocking the sidewalk, broken concrete, random hazards - whatever needs attention - public or private - and pass it on to the city of hemet to add to their list of things to do.",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6129032373428345}, {'label': 'anger', 'score': 0.23233908414840698}]"
80,5,"howard county is terrible when it comes to responding to reports. i reported a dangerous condition in march 2018, followed up six additional times only to have it pushed around in dpw. when they do not repair dangerous conditions, what good is it to report issues. jack speicher",SeeClickFix,Apple,"[{'label': 'fear', 'score': 0.9533429145812988}, {'label': 'anger', 'score': 0.023503398522734642}]"
81,5,i would like to see you add an other description add to the list. i needed to put in an issue about snow removal but there wasn’t a specific one on the list.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.6428235173225403}, {'label': 'neutral', 'score': 0.24507059156894684}]"
82,2,to find requests without hours of spare time for scrolling i kindly request a filter based on type of request. real life example: dozens of illegal dumping requests that i don’t want to see are effectively hiding the few entries i do want to see unless i pick through one by one. luckily computing devices are great at this very thing!,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6557644009590149}, {'label': 'surprise', 'score': 0.14730018377304077}]"
83,5,a quick way to report issues. low bar for the amount of hassle with high results from the city. love it,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6882333755493164}, {'label': 'joy', 'score': 0.11180812120437622}]"
84,5,it's amazing the city of oakland has this. it shows they're trying to make oakland better. as citizens we do our best to help keep our neighborhood clean and this app is an amazing tool. hopefully someday we won't need it anymore.,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.8543100357055664}, {'label': 'joy', 'score': 0.09286589920520782}]"
